Usage Start Date,CPU Utilization (%),Memory Utilization (%),Usage Quantity,Total Cost (INR)
2022-04-18,60.526648854535466,74.07817176615733,164.3826455226139,2936.0787919038944
2022-04-19,55.28615428067517,68.30230428035755,135.7358526317138,2778.0726645306713
2022-04-20,45.948488886346716,62.760874815474025,113.20040565409761,2517.720668820078
2022-04-21,36.85339855763872,56.7145707819154,104.3226048882321,2462.400984742414
2022-04-22,42.572879535476815,58.83432536443898,94.7683047577472,2358.582528466889
2022-04-23,50.56868453193803,65.39754684713557,136.95255459653532,2745.4882741718247
2022-04-24,63.19702516270733,70.09054026086437,135.73351432665893,2785.0577285860386
2022-04-25,59.82078530631303,74.25283090112755,166.84725555492741,2971.370432216134
2022-04-26,55.402162190900306,68.04642214952621,134.63740865248616,2709.800738436227
2022-04-27,46.055971185471996,61.534204301093055,109.6842190044514,2559.4471023463148
2022-04-28,38.381598920001224,56.06022822842654,80.31442243566701,2255.4601117964285
2022-04-29,44.93956692240875,55.25602474060705,97.62905896752778,2467.36945955771
2022-04-30,51.98010418443297,65.07063694539431,116.44392894237987,2600.74048599925
2022-05-01,59.88061883882631,75.23375508220853,143.39617491165308,2834.843105308574
2022-05-02,58.41474633328929,74.339511320097,152.99177084974895,2891.1788320608134
2022-05-03,57.632670135108846,68.80836243488469,145.5612863099204,2803.9560920740396
2022-05-04,43.34970660630149,61.50377843554337,113.56677586829389,2536.6129926018107
2022-05-05,41.92068318984434,57.60646163481001,98.17605710237453,2485.6351907071785
2022-05-06,47.062846552002114,59.94121440681541,92.7834016658197,2402.079390977626
2022-05-07,48.52317947580161,63.60696987158397,117.99648854380834,2643.0367728002166
2022-05-08,57.1939734925383,73.30732499704521,162.92728589148675,2995.0394086287383
2022-05-09,60.46083798005756,74.25668736666448,148.48879036798908,2841.973246487273
2022-05-10,53.848144212007824,69.93554209830084,151.42875948063076,2781.1555263762248
2022-05-11,43.08009587675723,62.57683879282293,110.24159953607678,2518.168800237389
2022-05-12,40.91210895885935,57.62319828738555,96.01308743434863,2381.4790953662914
2022-05-13,40.585341879933495,60.150838093255494,110.39061812845878,2561.7705725767405
2022-05-14,51.47945099433692,66.28692080041198,135.49780070617464,2726.2147138117366
2022-05-15,56.515734490279705,71.12579189388295,147.93112533247844,2807.6246515957014
2022-05-16,63.389418066920875,72.3442232394099,151.54459428795784,2870.4965298226452
2022-05-17,53.31660294257105,69.0320584578844,138.01186994602912,2798.200241580376
2022-05-18,45.56531371348158,64.26366591710371,115.16988942301549,2532.6944872825784
2022-05-19,42.43003145099014,55.75612319261634,103.40535351019372,2461.6255246475007
2022-05-20,40.27623468152125,56.96126884592918,102.14167578860744,2473.2920419883135
2022-05-21,51.015200009278246,65.66735136690727,130.55389178488542,2672.0746167063057
2022-05-22,60.99688247431561,71.75419501833112,162.20464374291356,2959.3657691024
2022-05-23,57.102596794766825,73.48564890056349,157.9811556842834,2904.0449720709344
2022-05-24,55.280391251311706,69.26621431710684,141.23259645228026,2816.971689184819
2022-05-25,46.757216341393345,61.626342813161386,100.59508266647322,2501.2580001503993
2022-05-26,42.39465676680896,59.87058946925296,75.50922299063822,2283.4080428281077
2022-05-27,40.29207589963646,56.78221128209567,105.49498282053045,2457.852466580135
2022-05-28,47.94738092090501,64.1984750731348,125.12434762048845,2619.4539726292314
2022-05-29,59.4544941039881,71.54399183057616,145.25964455546324,2788.0893238879066
2022-05-30,60.93954661735917,70.78186369252926,157.15906048969094,2940.774770172944
2022-05-31,55.440123241942544,68.65751341884878,138.53628384070237,2850.4263594130775
2022-06-01,46.958361178893895,64.4743619489582,122.04875134229978,2572.6106318573075
2022-06-02,39.49897558710083,57.68813454904639,97.52409110137752,2370.215162920964
2022-06-03,43.258498722718166,59.55062911364112,96.69273077616292,2391.3952635729734
2022-06-04,51.20245310067449,63.571983967798985,134.08441145244495,2743.10976466899
2022-06-05,57.00992214370511,70.79534236399319,147.9209974252467,2861.544779868979
2022-06-06,64.1051403001858,72.70486284402722,159.7032523956136,2964.7191290785095
2022-06-07,55.914817390077815,68.4657328856151,135.48036809477009,2723.4799852236847
2022-06-08,43.91087177249808,63.9256328981244,108.10803432328393,2503.630251785285
2022-06-09,42.20014625452895,58.51435191294275,97.78869006682623,2361.7484253437565
2022-06-10,40.87264199494506,57.55840132491022,103.05088627510888,2451.0235162845133
2022-06-11,52.21849136856532,65.85299878845831,130.2818378937397,2734.299933754478
2022-06-12,60.78383014477602,72.4882276040501,147.789020068373,2822.9567961030984
2022-06-13,58.760240648196415,74.9988914775477,141.08022072610711,2755.262518469028
2022-06-14,56.92191781374631,71.3341270658546,136.1176027456402,2835.2584746516063
2022-06-15,47.14705462778007,60.50153642312973,119.93733721444954,2572.330074728754
2022-06-16,42.559173364253766,56.48253956029217,95.01647566143079,2456.010154720368
2022-06-17,46.64360530771115,57.3602319771965,101.25732997667816,2474.532915713845
2022-06-18,50.181559936078244,65.15322233740252,134.61437372808774,2702.6605291794995
2022-06-19,56.98718066504978,72.46144304822708,144.52254034681468,2840.569195381152
2022-06-20,58.650590432652216,74.790680199902,143.70881332036188,2796.0976491135316
2022-06-21,53.39155899233024,68.87040000579081,138.5748849281782,2763.881667247537
2022-06-22,46.195303362082306,61.56541693124185,109.99353793734396,2514.2640779277585
2022-06-23,41.62537100090162,57.94747332073346,89.94565380738479,2319.85715311532
2022-06-24,43.43141494806666,58.01489491837591,102.10550961963963,2473.5836602914273
2022-06-25,52.35471667315932,68.6595707138576,130.93554692884888,2693.9187026832515
2022-06-26,58.548670784523935,69.37142445113301,150.42415774237816,2864.6533195926722
2022-06-27,63.364701453221386,73.60779979861456,158.78722771782995,2911.2345401961843
2022-06-28,54.52187990278864,72.04074637535166,154.64733554254036,2927.7150671880636
2022-06-29,51.81785912109319,62.07639848821668,111.40403872490818,2618.0356727736394
2022-06-30,42.22241575380183,57.45578828511071,100.18255351260314,2477.4408824729126
2022-07-01,41.1917322435776,58.75245164185795,99.71497043607124,2415.6058924673807
2022-07-02,48.58657918596862,65.27568561392451,120.51276406181407,2542.6019022784963
2022-07-03,59.51562583825822,73.86319920907769,146.0993450776142,2930.8377724713314
2022-07-04,60.03872173525859,70.03390656852937,152.78145063420172,2894.554577367044
2022-07-05,56.50720856445243,71.32649810370445,143.2960204048296,2781.8817991037945
2022-07-06,47.35201004406474,59.95127349795426,133.21981598101036,2694.8070392179043
2022-07-07,40.853437239961565,57.361878849013955,92.50755701527402,2428.5576715314687
2022-07-08,41.240473927276895,58.66576365087827,100.73581496197576,2433.4166589466513
2022-07-09,47.726683739722965,66.4501135464771,127.05879778605593,2695.3092633516944
2022-07-10,57.68566511064135,69.42775047448993,154.2251371646695,2930.1561414138228
2022-07-11,62.226458901560726,74.06596893989916,159.0000657720485,2908.756818348694
2022-07-12,55.5354090715321,72.08382249194283,150.97312044607236,2823.1703910223123
2022-07-13,43.942071244497114,60.06345872499283,95.29621319315746,2461.6153356461127
2022-07-14,41.37347092398122,58.06742709953382,79.42060561395056,2199.006898523136
2022-07-15,43.73271012987475,58.33766751988388,100.38193210085286,2446.175045917516
2022-07-16,49.01667732369571,66.22712495636304,136.62232346132996,2654.6341112925584
2022-07-17,58.914159233669814,71.87466917369171,138.81370219218132,2785.1333349651054
2022-07-18,60.65809275680927,72.4314900824624,133.1107406288951,2771.976382266676
2022-07-19,52.849294994613885,69.80017698957174,145.5499294142759,2781.7641613262663
2022-07-20,47.1771375296211,64.83575240181474,116.93674761709568,2556.9471358550386
2022-07-21,42.176692132018815,57.5175226657799,90.07451739115544,2333.9748954179304
2022-07-22,45.156191863771355,60.43128820505386,96.7447807412023,2533.394670030132
2022-07-23,52.92001030717136,63.669395215519415,120.36611227393811,2720.2552362674537
2022-07-24,55.879384292868124,70.43230344759372,152.5033090548528,2815.5722958618103
2022-07-25,58.69403924709058,74.12334036810209,152.44141720701626,2947.485487270965
2022-07-26,56.19332013169614,71.31555311032186,145.213145586362,2804.846814952827
2022-07-27,47.51714871775264,62.6836607655659,92.43061659427443,2439.888388240936
2022-07-28,42.11323245889786,57.355301812838675,92.22150979456329,2387.703960042686
2022-07-29,50.72356636573379,59.37159890521928,95.9008059297165,2454.8034208540107
2022-07-30,51.98220123149146,63.75470355662427,126.35347667407078,2713.332563640602
2022-07-31,60.93386831614704,72.79474150760646,147.5947845171753,2878.075114855294
2022-08-01,62.50570686091071,74.75924105001926,164.11482972568143,2965.6725763126046
2022-08-02,56.49404610689387,68.43225407352085,126.66608013131221,2659.765271891005
2022-08-03,45.88705233365098,61.46618802600074,115.91170177819038,2526.822828789585
2022-08-04,42.629089534275856,58.244716708354154,103.82315617131448,2398.3164486780097
2022-08-05,41.50046696235257,58.738592698275866,120.04255717953514,2552.748020712638
2022-08-06,50.39479700362839,65.55212674089256,124.83021440233729,2604.2730387516754
2022-08-07,57.72002394713101,75.0585617070757,154.77497548995117,2879.7876240160135
2022-08-08,60.78946561970044,73.08621341066777,143.5813172160513,2902.607702398326
2022-08-09,59.84859474463272,68.59388984999123,122.68526474012332,2762.872329314665
2022-08-10,42.811074444751355,61.220949044439614,122.58610504383205,2576.7141500568982
2022-08-11,42.51168548104183,58.983197826378586,99.59212250647124,2434.1628298414357
2022-08-12,39.84869965605195,59.142846547762275,114.89761927546205,2583.3702948780283
2022-08-13,49.95258449253311,64.69827661060185,117.97725912936232,2628.3144755307876
2022-08-14,60.896666243727495,73.91194557698809,156.6186638413962,2913.773054603136
2022-08-15,60.78229138612227,75.60716697380987,173.24290235093628,2968.675020509778
2022-08-16,53.09180206243079,68.25177523466779,145.45869931152123,2813.241541095163
2022-08-17,45.14301141841862,59.41346233110421,118.32070215234243,2604.241255164718
2022-08-18,42.52637460516571,59.399190909136735,99.98519357228575,2414.8560972944942
2022-08-19,41.641412142000526,58.40874857420208,93.18260617010249,2403.8750443621407
2022-08-20,51.3573794102795,66.8792850720808,140.08920579683834,2736.851338266665
2022-08-21,58.83792273660393,68.9958443072635,147.8527256767608,2850.458439985436
2022-08-22,59.37854465972319,74.837668979741,162.60836574768453,2851.1656694613994
2022-08-23,59.563193803943236,67.35666319460704,129.8769200621271,2746.8958146556633
2022-08-24,47.86947088857801,63.330428941997496,106.95251286158664,2563.4456163744658
2022-08-25,37.14490794098462,57.93034048138861,111.67758418950383,2441.968666442238
2022-08-26,43.50306804197702,58.02579468899964,103.25137958548167,2469.633876577319
2022-08-27,49.62890330858206,65.10380270919894,141.15096618953027,2713.6989953381612
2022-08-28,60.479659733392126,73.00148822451881,152.39388159276777,2912.6182344754543
2022-08-29,59.12471788507298,73.67862515721754,144.1174575829927,2829.041560677093
2022-08-30,55.07384674936223,70.07105106448952,149.79787538258577,2801.8083646631326
2022-08-31,47.63962140890634,65.21995414542351,111.94919170563885,2606.1141802116895
2022-09-01,42.954717509643565,55.58357896732001,106.06653557389724,2517.19423406182
2022-09-02,40.757580605330155,61.90353318580019,106.5116249075002,2440.9341237305157
2022-09-03,50.311487773440504,65.89190159012661,117.45995662768217,2627.163174330328
2022-09-04,57.85291644848131,70.64484497185174,154.61422505823566,2912.00516205008
2022-09-05,59.43111490379438,71.54532354418879,176.70256497391273,3061.3563584742783
2022-09-06,58.86224211986192,68.93176151286802,146.88536632288327,2784.439899056392
2022-09-07,47.46762427987104,63.658778941789755,116.48832829367561,2618.9352256423267
2022-09-08,38.72945321963679,57.75962820957295,109.35991235145126,2443.2071413487724
2022-09-09,45.02191132055481,61.765457223970955,108.2754257588396,2495.5147277798255
2022-09-10,55.252816646151246,63.579614654017135,131.7613163633627,2838.1057014397943
2022-09-11,60.89575159890923,71.99589812782014,144.84700562803394,2868.3229817883175
2022-09-12,57.72704744403726,71.6832143214302,161.2837041130421,2914.065705212664
2022-09-13,54.390879500570655,69.78190042822361,151.505162056138,2755.946233431157
2022-09-14,49.219497163325805,63.6276453643016,110.54011317095394,2612.5872216901844
2022-09-15,39.863896204072795,57.340819704870285,112.43327177580662,2439.7024134550775
2022-09-16,44.10184028974108,55.613414548911734,106.13656991408831,2449.4965856624785
2022-09-17,52.585786365987936,66.07581091454166,123.26302649898642,2647.0103579583083
2022-09-18,57.004974141654145,72.690149882442,161.84120369070334,2983.743486945465
2022-09-19,60.67475067082524,74.1892571257451,157.39870609085432,2960.719841378358
2022-09-20,48.90482697316846,71.11113639727195,149.57787389472614,2782.392358760094
2022-09-21,44.66491358928743,60.711744264934644,115.17468139972068,2560.6990796581763
2022-09-22,40.80211283952753,59.01329705882016,100.83883612762679,2407.434491767137
2022-09-23,40.746649076522466,61.32950710782207,111.09883981195881,2498.152379066547
2022-09-24,54.32935487399639,63.13051782359007,132.97249912205083,2735.4033035154016
2022-09-25,56.02656633589258,72.53553029897287,138.1760329017626,2816.0195239249706
2022-09-26,59.94172641655835,72.84755575204365,151.0032501260403,2924.240436986267
2022-09-27,55.67685681488248,69.15618960513903,151.2171747431994,2872.4769982664816
2022-09-28,49.62424945709193,62.86085001496851,116.7317978166122,2582.8908802545643
2022-09-29,38.46353884695852,57.28314055972681,97.40773492372979,2421.8276120936516
2022-09-30,45.596556951765805,58.54819422561548,96.56190612526034,2440.465153717567
2022-10-01,51.113012395175865,65.87063833108456,122.28757216115923,2599.352957379837
2022-10-02,56.9518457967215,70.44619415705286,138.2460380957161,2768.9594832716307
2022-10-03,61.77403634548235,71.99609831048,159.44309436721815,2954.2319363185406
2022-10-04,55.84150905846068,70.31854404447884,139.27453429025928,2818.7879095558314
2022-10-05,45.56928313164555,60.637154742175596,110.33632746997688,2519.2311029867396
2022-10-06,41.50288132630092,59.03446266251358,101.33273801459252,2391.6515302483785
2022-10-07,42.52761626073573,60.27665378889136,110.62240336417666,2506.2250176028188
2022-10-08,51.34759497064247,63.25171011691907,147.95118625907998,2803.026118921882
2022-10-09,60.26713845486286,71.0817265920961,142.60549992894056,2845.203612368656
2022-10-10,64.04987703625007,75.4370106136315,169.80852853326974,3068.0450481277962
2022-10-11,52.995772676663485,67.84874632858714,152.1269874930631,2877.4850359752822
2022-10-12,51.06379764227912,61.68474990670208,112.11642875288064,2557.4405187602497
2022-10-13,37.48711556427931,58.74909575628016,103.78375312265916,2397.9537049282317
2022-10-14,43.02268727139163,60.77886311878698,104.32971239268898,2428.551824089048
2022-10-15,52.32520870011241,65.48412238629068,132.97125151478468,2744.3818055008264
2022-10-16,59.53287484829438,71.22281878381477,167.05375546271785,3036.538335896171
2022-10-17,59.660458371321596,75.80041180686075,165.65847011795088,2958.6312105619213
2022-10-18,55.08317318060632,71.94985462624581,148.69118206084568,2823.155255220925
2022-10-19,45.83974303065235,63.87065388159142,115.18683617829193,2616.5102635909293
2022-10-20,40.2405756564395,58.20499213550257,90.56555223661161,2385.540232799786
2022-10-21,45.05347566250821,58.41238927765421,106.60317277310126,2517.4962701307154
2022-10-22,51.89061926607721,64.63677461077549,141.41874818038218,2716.0007829719616
2022-10-23,57.61308592930672,72.92386573900369,143.04350457279992,2846.3148376424297
2022-10-24,62.733071168832836,74.31546485089869,152.65304538152196,2880.617388019404
2022-10-25,56.14203073007727,71.46491352522148,145.91259703488475,2779.2510206125285
2022-10-26,48.47948314465164,63.399052449475725,111.03221252918658,2540.158277261664
2022-10-27,42.706576861178576,55.84340497426787,96.37795804911934,2396.4886542461973
2022-10-28,41.72429545362539,61.22371979195249,105.1622698736337,2455.9039950954034
2022-10-29,50.084240220756456,64.40636078489118,121.12108377798401,2569.761159052959
2022-10-30,60.521506337077916,71.58514817842904,147.7480127258208,2909.0127793102547
2022-10-31,62.182625955836805,74.08417833419587,167.00132373126917,3044.5764018149666
2022-11-01,55.51364250739946,72.37702737573053,134.72363695720009,2674.5572628367636
2022-11-02,47.11642768059446,67.10926564993194,106.40661380204003,2554.509416483658
2022-11-03,44.03066297591175,59.02912052086454,97.95808585980507,2407.5726737732593
2022-11-04,42.227156704801594,59.392013942540345,114.68684261757359,2560.2173308231654
2022-11-05,52.32681107049433,66.72622070383652,130.75078861756617,2700.3813605626947
2022-11-06,58.65054782896698,73.51359873042082,152.10447894066138,2882.9822788389442
2022-11-07,60.55453702551887,73.24888709173511,162.00891084713032,2949.0858553100843
2022-11-08,57.78101340630583,72.09735368017586,131.49707582220617,2799.715730353023
2022-11-09,48.56061961895665,62.810504459963774,123.4273761782346,2579.4656935200596
2022-11-10,43.13036646333972,58.886661071050014,106.34590601734052,2507.4319813601614
2022-11-11,46.04927110378528,60.68670575395513,105.83687087476363,2547.468600674446
2022-11-12,51.30263799842305,66.57785265228985,140.653699245947,2782.996902684683
2022-11-13,60.446853083428415,73.4615368475673,147.0812988439977,2959.05057430435
2022-11-14,60.39737992578994,72.82501925550316,170.95745248306918,2987.765883795747
2022-11-15,56.25980641431152,68.5880945206407,146.97882467987944,2870.24359229751
2022-11-16,46.67751481924892,60.83617747697192,117.05745029904453,2571.5211949346017
2022-11-17,41.725353128327306,58.82030878859584,103.39957675319968,2503.5365285999233
2022-11-18,44.65664154735418,60.87723463639442,108.53336061107757,2508.145736216444
2022-11-19,49.65220295569388,66.65314254084844,142.6487063929518,2737.5948307287636
2022-11-20,63.29573569921278,74.7358752521367,147.7679746858885,2945.2166218638986
2022-11-21,59.033892682981,73.76351551233266,156.114166693903,2889.293664066509
2022-11-22,53.211110490762856,70.4496701402013,154.3134385617329,2795.0604849404776
2022-11-23,49.282036681988124,60.869868017473266,115.26573160663466,2565.1768077687598
2022-11-24,43.142700593271165,57.60141789420645,111.04297052483366,2536.1607457587124
2022-11-25,44.74258113758802,60.773147022727436,123.2671066716694,2653.224839194204
2022-11-26,52.57334934769324,67.26114691298824,129.95222307611303,2704.7453082500847
2022-11-27,59.11448160915139,71.80419668587166,162.11244638829368,2998.3184138923343
2022-11-28,59.279432710012166,73.68552116804167,153.2649224263917,2839.4979993793436
2022-11-29,55.81911083972897,67.1907575420437,152.34102187972957,2842.868479403493
2022-11-30,45.63950551896695,61.9928860357247,121.90554304603373,2585.0062977417742
2022-12-01,43.53762867918435,59.5386526984504,107.90315223349783,2491.137565735561
2022-12-02,43.2282407474828,60.61365841579113,104.78718230135118,2477.9127953179773
2022-12-03,49.69367794258294,66.75950283419778,120.15805603714313,2646.13419805921
2022-12-04,58.524217478542596,72.34081814339189,160.96770436372188,2916.2076924838525
2022-12-05,61.92781836853863,73.82452528902373,146.26737552731007,2878.5879475902943
2022-12-06,54.56806662473777,68.49809695810792,144.04449162728397,2799.006567148644
2022-12-07,45.37740215786149,63.59768297249078,128.11974615953343,2594.702098064446
2022-12-08,42.102777642336214,58.85554787500747,105.93416793323554,2467.8805611748458
2022-12-09,44.040302659708246,60.50988966887329,125.81864010598851,2601.4878807177124
2022-12-10,50.35879999242956,65.2404624933775,141.92773665237075,2747.8335972535397
2022-12-11,58.252926557615666,69.05715373806639,151.99064080915693,2879.237635579125
2022-12-12,61.594069341706074,75.48067012396454,163.27324785599203,2975.4189834941362
2022-12-13,52.82736105435426,68.79133298855785,146.4844700149028,2784.2339013599576
2022-12-14,44.234929407244934,61.276287201375084,108.21301719144023,2554.0661277654513
2022-12-15,40.20652878385106,59.28531733154704,97.1559347844116,2357.8086138091576
2022-12-16,43.15148922107047,59.20485294225791,106.02595176186574,2452.5288200009622
2022-12-17,52.02251548137055,67.6404298387008,117.71723947890175,2733.682105693317
